Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,SOC,Voltage,Start_time
3.354946568,-0.005306986,34.83290446,0.0006,0,3138.047,1.625763993,58.078,0.661469952,3.344364228,3196.125
3.363036668,0.001176147,34.68926277,0.0004,0,3149.641,1.625763993,46.484,0.662402589,3.354303007,3196.125
3.372681876,-0.002420131,34.54151004,0.0006,0,3161.281,1.625763993,34.844,0.663169623,3.363035671,3196.125
3.379891389,0.00161712,34.36678812,0.0006,0,3172.938,1.625763993,23.187,0.664010069,3.372269618,3196.125
3.387494984,-0.013876558,34.24027062,0.0006,0,3184.516,1.625763993,11.609,0.664676589,3.380178075,3196.125
3.393857211,0.001032348,34.07147606,0.0006,0,3196.125,1.625763993,0,0.665311092,3.387976053,0
4.186349697,0.012394848,23.30963071,0.0006,0,0,1.612157741,3172.562,1,4.200882828,3172.562
4.187888599,0.014305957,23.30725669,0.0006,4.203,9.312,1.612157741,3163.25,0.993182474,4.188185564,3172.562
3.989579978,-2.013165299,23.33297541,1.9986,3.029,21.344,1.612157741,3151.218,0.994145486,4.17492464,3172.562
3.969844898,-2.00001112,23.42307344,1.9988,3.028,32.547,1.612157741,3140.015,0.70888132,4.164558682,3172.562
3.957155909,-2.0040925,23.50802811,1.9986,3.015,43.765,1.612157741,3128.797,0.956636954,3.989559629,3172.562
3.944294762,-2.006804817,23.6144879,1.9986,3.008,55.047,1.612157741,3117.515,0.945913163,3.923568429,3172.562
3.934113773,-2.007562199,23.72689556,1.9986,2.998,66.328,1.612157741,3106.234,0.954334632,3.894181866,3172.562
3.925045312,-2.006427297,23.84074994,1.9986,2.991,77.594,1.612157741,3094.968,0.968693259,3.884984528,3172.562
3.915918512,-2.002953473,23.9564222,1.9986,2.985,88.875,1.612157741,3083.687,0.985739248,3.885205523,3172.562
3.908774546,-2.01217532,24.06895677,1.9986,2.978,100.14,1.612157741,3072.422,1.004584674,3.888812219,3172.562
3.901289332,-2.008263368,24.18406458,1.9986,2.973,111.39,1.612157741,3061.172,1.015702907,3.886290115,3172.562
3.893972399,-2.006530603,24.30022364,1.9986,2.967,122.672,1.612157741,3049.89,1.021060121,3.879505582,3172.562
3.888421136,-2.006207941,24.40578608,1.9986,2.962,133.937,1.612157741,3038.625,1.024341961,3.873401173,3172.562
3.882407385,-2.001482445,24.51827281,1.9986,2.957,145.187,1.612157741,3027.375,1.026781669,3.869234139,3172.562
3.876495123,-2.008682472,24.62697929,1.9986,2.952,156.5,1.612157741,3016.062,1.028485675,3.865592908,3172.562
3.871323228,-2.009394553,24.74708112,1.9986,2.947,167.75,1.612157741,3004.812,1.029640591,3.862247015,3172.562
3.865916636,-2.008720615,24.83525664,1.9986,2.943,178.984,1.612157741,2993.578,1.030440065,3.859225764,3172.562
3.860940873,-2.007140812,24.95418622,1.9986,2.939,190.297,1.612157741,2982.265,1.0309081,3.856085782,3172.562
3.855825114,-2.006794657,25.05139218,1.9986,2.935,201.484,1.612157741,2971.078,1.031146793,3.85297972,3172.562
3.851581276,-2.009428112,25.1628385,1.9986,2.931,212.703,1.612157741,2959.859,1.031171579,3.849695776,3172.562
3.847152815,-2.00633944,25.26308692,1.9986,2.927,223.937,1.612157741,2948.625,1.031097099,3.846733794,3172.562
3.843068278,-1.992563558,25.36344982,1.9986,2.924,235.187,1.612157741,2937.375,1.030891077,3.843764701,3172.562
3.838925603,-2.008705479,25.47226272,1.9986,2.921,246.484,1.612157741,2926.078,1.030592095,3.840667803,3172.562
3.834687468,-2.004672909,25.58380739,1.9986,2.918,257.734,1.612157741,2914.828,1.030207665,3.837714257,3172.562
3.831105023,-2.008581959,25.68210493,1.9986,2.915,268.969,1.612157741,2903.593,1.029725943,3.834534444,3172.562
3.827523202,-2.013063926,25.78166395,1.9986,2.911,280.281,1.612157741,2892.281,1.029221108,3.831627626,3172.562
3.823955298,-2.005531543,25.89194104,1.9986,2.909,291.562,1.612157741,2881,1.028669472,3.828879105,3172.562
3.820495244,-2.009750585,25.99443045,1.9986,2.905,302.875,1.612157741,2869.687,1.028064767,3.82601112,3172.562
3.817148378,-2.008471363,26.09972768,1.9986,2.902,314.14,1.612157741,2858.422,1.027426531,3.823223287,3172.562
3.813718644,-2.006173079,26.20232343,1.9986,2.899,325.422,1.612157741,2847.14,1.026758555,3.820474208,3172.562
3.810330108,-2.007378878,26.28687334,1.9986,2.896,336.656,1.612157741,2835.906,1.026054097,3.81762754,3172.562
3.80696162,-2.005747369,26.40094569,1.9986,2.893,347.906,1.612157741,2824.656,1.025326187,3.814803198,3172.562
3.803426782,-2.009365652,26.50595422,1.9986,2.891,359.172,1.612157741,2813.39,1.024575803,3.81190648,3172.562
3.799955235,-2.008916651,26.59559568,1.9986,2.887,370.437,1.612157741,2802.125,1.023798345,3.808911012,3172.562
3.796314005,-2.005284593,26.69556814,1.9986,2.884,381.703,1.612157741,2790.859,1.02300849,3.805905695,3172.562
3.792657143,-2.011056235,26.80444191,1.9988,2.881,393.078,1.612157741,2779.484,1.022196362,3.802708804,3172.562
3.789417623,-2.005727489,26.90090381,1.9986,2.877,404.297,1.612157741,2768.265,1.02137589,3.799512845,3172.562
3.785193269,-2.009338166,26.99750951,1.9986,2.873,415.515,1.612157741,2757.047,1.020570546,3.79645181,3172.562
3.781574127,-2.009485339,27.08171141,1.9986,2.87,426.781,1.612157741,2745.781,1.019709614,3.792909614,3172.562
3.777739772,-2.010733449,27.19515097,1.9986,2.866,438.015,1.612157741,2734.547,1.018877483,3.789517154,3172.562
3.773651744,-2.008882195,27.29109865,1.9986,2.863,449.281,1.612157741,2723.281,1.018033007,3.78605611,3172.562
3.769594193,-2.008519891,27.37524538,1.9986,2.859,460.515,1.612157741,2712.047,1.017176332,3.782380425,3172.562
3.765378447,-2.00752688,27.46626493,1.9986,2.855,471.734,1.612157741,2700.828,1.016324337,3.778654982,3172.562
3.761114366,-2.011928118,27.54227856,1.9986,2.851,483,1.612157741,2689.562,1.015467291,3.774765669,3172.562
3.757094625,-2.006080128,27.64570544,1.9986,2.847,494.281,1.612157741,2678.281,1.014613421,3.770889239,3172.562
3.752769175,-2.009904165,27.71729709,1.9986,2.843,505.547,1.612157741,2667.015,1.01377202,3.767016405,3172.562
3.748494155,-2.006632665,27.80142337,1.9986,2.839,516.797,1.612157741,2655.765,1.012923161,3.763074892,3172.562
3.744235148,-2.011614837,27.86832309,1.9986,2.834,528.125,1.612157741,2644.437,1.012081401,3.759027901,3172.562
3.739800885,-2.007290982,27.94139704,1.9986,2.83,539.344,1.612157741,2633.218,1.01124657,3.755056377,3172.562
3.735957673,-2.00708867,27.98765419,1.9986,2.826,550.594,1.612157741,2621.968,1.01040839,3.750913344,3172.562
3.731868194,-2.006346617,28.03699407,1.9986,2.823,561.906,1.612157741,2610.656,1.009600883,3.747096743,3172.562
3.727805022,-2.00585697,28.08488015,1.9986,2.819,573.14,1.612157741,2599.422,1.00878467,3.743249317,3172.562
3.72437211,-2.009165238,28.11345465,1.9986,2.815,584.359,1.612157741,2588.203,1.007977085,3.739365161,3172.562
3.720842629,-2.007167627,28.13773027,1.9986,2.813,595.594,1.612157741,2576.968,1.007197471,3.735899445,3172.562
3.717162913,-2.011611276,28.17067181,1.9986,2.809,606.906,1.612157741,2565.656,1.006414685,3.732478396,3172.562
3.714047751,-2.008109069,28.18306587,1.9986,2.805,618.109,1.612157741,2554.453,1.005633097,3.729033636,3172.562
3.710965167,-2.007648223,28.2003377,1.9986,2.801,629.312,1.612157741,2543.25,1.004876101,3.725873338,3172.562
3.707682059,-2.00895781,28.22629524,1.9988,2.798,640.531,1.612157741,2532.031,1.004121587,3.722847106,3172.562
3.704678924,-2.009196168,28.2326541,1.9988,2.795,651.797,1.612157741,2520.765,1.003364852,3.71974389,3172.562
3.701676003,-2.006695394,28.24568444,1.9986,2.793,663.015,1.612157741,2509.547,1.002623181,3.716801205,3172.562
3.698563234,-2.006059253,28.24770076,1.9986,2.79,674.312,1.612157741,2498.25,1.001883424,3.713883896,3172.562
3.695888993,-2.009014011,28.25994305,1.9986,2.787,685.578,1.612157741,2486.984,1.001144833,3.710911431,3172.562
3.692545573,-2.00598741,28.26522959,1.9986,2.785,696.812,1.612157741,2475.75,1.000424484,3.708216279,3172.562
3.689862322,-2.008198719,28.2648849,1.9986,2.782,708.031,1.612157741,2464.531,0.999683583,3.705171124,3172.562
3.687000499,-2.008620573,28.2705295,1.9986,2.779,719.328,1.612157741,2453.234,0.998971431,3.702424948,3172.562
3.684051052,-2.010091929,28.27443502,1.9986,2.776,730.562,1.612157741,2442,0.998252228,3.699667769,3172.562
3.680926537,-2.008529633,28.27870067,1.9986,2.773,741.781,1.612157741,2430.781,0.997534954,3.696874657,3172.562
3.678043969,-2.007614983,28.29056801,1.9986,2.771,753.047,1.612157741,2419.515,0.996815149,3.693949679,3172.562
3.67532838,-2.007352783,28.29603232,1.9986,2.768,764.312,1.612157741,2408.25,0.996105939,3.691107837,3172.562
3.672290527,-2.008105798,28.30689633,1.9988,2.765,775.531,1.612157741,2397.031,0.995402631,3.688400768,3172.562
3.669588879,-2.008190508,28.30546698,1.9988,2.762,786.781,1.612157741,2385.781,0.994691279,3.685550865,3172.562
3.666806252,-2.00777356,28.3213724,1.9986,2.759,797.984,1.612157741,2374.578,0.993993179,3.682861866,3172.562
3.663551736,-2.007613953,28.32903487,1.9986,2.757,809.297,1.612157741,2363.265,0.993292139,3.680165878,3172.562
3.660974005,-2.006451965,28.33584104,1.9986,2.754,820.515,1.612157741,2352.047,0.992579913,3.67719962,3172.562
3.658005855,-2.006466809,28.352438,1.9986,2.751,831.765,1.612157741,2340.797,0.991889623,3.674524034,3172.562
3.654987348,-2.01029233,28.38135062,1.9988,2.748,843.031,1.612157741,2329.531,0.991185993,3.67171563,3172.562
3.652172473,-2.00952122,28.39082269,1.9988,2.745,854.312,1.612157741,2318.25,0.990483465,3.66885001,3172.562
3.649289384,-2.007660553,28.4204566,1.9986,2.743,865.531,1.612157741,2307.031,0.989786585,3.66608954,3172.562
3.646699394,-2.008303237,28.43110871,1.9986,2.74,876.781,1.612157741,2295.781,0.989086666,3.663284916,3172.562
3.643828455,-2.006954436,28.45973862,1.9986,2.737,887.984,1.612157741,2284.578,0.988395224,3.660680917,3172.562
3.641095535,-2.008028658,28.49573561,1.9986,2.734,899.312,1.612157741,2273.25,0.987694078,3.657958218,3172.562
3.638154456,-2.008919341,28.52772158,1.9988,2.732,910.531,1.612157741,2262.031,0.986996909,3.655276807,3172.562
3.635326482,-2.008237297,28.54360464,1.9986,2.729,921.75,1.612157741,2250.812,0.986292371,3.652488522,3172.562
3.63271229,-2.00733225,28.59247317,1.9986,2.726,932.984,1.612157741,2239.578,0.985590178,3.64974948,3172.562
3.629671646,-2.008463775,28.62678313,1.9988,2.724,944.328,1.612157741,2228.234,0.9848909,3.647112203,3172.562
3.627086812,-2.007160623,28.66018069,1.9988,2.721,955.609,1.612157741,2216.953,0.984177898,3.644294921,3172.562
3.624454513,-2.005762854,28.69258399,1.9988,2.719,966.844,1.612157741,2205.718,0.983475467,3.641663823,3172.562
3.621700955,-2.007330581,28.72923273,1.9986,2.716,978.047,1.612157741,2194.515,0.982767964,3.639062242,3172.562
3.619010226,-2.00826633,28.77310762,1.9986,2.714,989.328,1.612157741,2183.234,0.982054252,3.636420479,3172.562
3.616342889,-2.007082194,28.81045566,1.9986,2.711,1000.562,1.612157741,2172,0.981338613,3.633799284,3172.562
3.613933041,-2.008099547,28.84052103,1.9986,2.709,1011.797,1.612157741,2160.765,0.980619552,3.631176708,3172.562
3.611160401,-2.005376113,28.87104197,1.9986,2.706,1023.062,1.612157741,2149.5,0.979903415,3.628738675,3172.562
3.6084604,-2.011011282,28.91740025,1.9988,2.703,1034.344,1.612157741,2138.218,0.979172228,3.62610655,3172.562
3.606176215,-2.008490325,28.96367271,1.9986,2.701,1045.594,1.612157741,2126.968,0.978438186,3.623516277,3172.562
3.60387605,-2.007763247,29.0035873,1.9986,2.698,1056.797,1.612157741,2115.765,0.97770945,3.621130985,3172.562
3.601415289,-2.010244504,29.03992955,1.9988,2.695,1068,1.612157741,2104.562,0.976974778,3.618807863,3172.562
3.598513699,-2.006671274,29.07552163,1.9986,2.693,1079.203,1.612157741,2093.359,0.97622944,3.616463527,3172.562
3.596292316,-2.010895136,29.13086069,1.9986,2.691,1090.437,1.612157741,2082.125,0.975463929,3.613797612,3172.562
3.593560458,-2.009624893,29.16352059,1.9988,2.688,1101.75,1.612157741,2070.812,0.974710127,3.611444611,3172.562
3.591280088,-2.00563768,29.21396027,1.9986,2.686,1112.953,1.612157741,2059.609,0.973933999,3.608925848,3172.562
3.588854014,-2.004993139,29.25141982,1.9988,2.684,1124.234,1.612157741,2048.328,0.973161319,3.606557271,3172.562
3.586460414,-2.008497545,29.29583138,1.9986,2.681,1135.453,1.612157741,2037.109,0.972376392,3.604167967,3172.562
3.584225482,-2.012809621,29.34880871,1.9986,2.679,1146.734,1.612157741,2025.828,0.971582313,3.60180641,3172.562
3.581617583,-2.00555323,29.36158325,1.9986,2.677,1158.015,1.612157741,2014.547,0.970782308,3.59957983,3172.562
3.579199037,-2.006572446,29.40453839,1.9988,2.675,1169.359,1.612157741,2003.203,0.969959614,3.597134396,3172.562
3.576834414,-2.008717108,29.44535965,1.9988,2.671,1180.64,1.612157741,1991.922,0.96912946,3.594729016,3172.562
3.574786695,-2.006109252,29.49027272,1.9988,2.669,1191.937,1.612157741,1980.625,0.968288489,3.592403197,3172.562
3.57245361,-2.008194334,29.53460645,1.9986,2.668,1203.172,1.612157741,1969.39,0.967444151,3.59024259,3172.562
3.57004607,-2.00989467,29.57156015,1.9986,2.665,1214.453,1.612157741,1958.109,0.966577626,3.58799901,3172.562
3.567812835,-2.007335006,29.62289384,1.9986,2.663,1225.656,1.612157741,1946.906,0.965691327,3.585713679,3172.562
3.565603301,-2.006768439,29.64351292,1.9986,2.66,1236.937,1.612157741,1935.625,0.964792776,3.583455198,3172.562
3.563282335,-2.005660518,29.69518778,1.9986,2.658,1248.203,1.612157741,1924.359,0.96387897,3.581271037,3172.562
3.5611737,-2.008906294,29.73272552,1.9988,2.656,1259.547,1.612157741,1913.015,0.962941524,3.578997981,3172.562
3.558874687,-2.006930636,29.76603763,1.9986,2.654,1270.781,1.612157741,1901.781,0.961991393,3.576866515,3172.562
3.556796061,-2.008205882,29.7999417,1.9988,2.652,1281.984,1.612157741,1890.578,0.961013184,3.574640833,3172.562
3.55465097,-2.008296113,29.84120536,1.9986,2.65,1293.234,1.612157741,1879.328,0.960019276,3.572532111,3172.562
3.552552856,-2.009839317,29.88928819,1.9986,2.648,1304.562,1.612157741,1868,0.958999453,3.570416286,3172.562
3.550340555,-2.005577753,29.91201718,1.9986,2.646,1315.828,1.612157741,1856.734,0.957954763,3.56834009,3172.562
3.548153315,-2.007877691,29.95712489,1.9986,2.644,1327.047,1.612157741,1845.515,0.956876944,3.56618291,3172.562
3.546340357,-2.011526241,29.99698852,1.9986,2.642,1338.312,1.612157741,1834.25,0.955768319,3.564015383,3172.562
3.544111393,-2.009111541,30.04730349,1.9986,2.64,1349.547,1.612157741,1823.015,0.954645391,3.562106494,3172.562
3.542032088,-2.005636721,30.06568039,1.9986,2.638,1360.797,1.612157741,1811.765,0.953472459,3.560005621,3172.562
3.540070977,-2.00630079,30.11185765,1.9988,2.636,1372.015,1.612157741,1800.547,0.9522652,3.557929588,3172.562
3.538099061,-2.008607533,30.15425618,1.9986,2.634,1383.312,1.612157741,1789.25,0.951025566,3.555922374,3172.562
3.535972498,-2.005098113,30.19532155,1.9988,2.632,1394.547,1.612157741,1778.015,0.949746595,3.553972009,3172.562
3.534098722,-2.007224778,30.24144515,1.9988,2.63,1405.828,1.612157741,1766.734,0.948413638,3.551902934,3172.562
3.532238906,-2.008898499,30.2593868,1.9988,2.628,1417.062,1.612157741,1755.5,0.947045099,3.549941213,3172.562
3.530207555,-2.00857814,30.29949414,1.9986,2.626,1428.312,1.612157741,1744.25,0.945633552,3.54806687,3172.562
3.528287736,-2.007804623,30.32516989,1.9986,2.624,1439.562,1.612157741,1733,0.944159209,3.546095808,3172.562
3.526421032,-2.007826479,30.3732205,1.9986,2.622,1450.797,1.612157741,1721.765,0.942631717,3.544168235,3172.562
3.524532856,-2.009950083,30.41882543,1.9988,2.62,1462.078,1.612157741,1710.484,0.941049199,3.542264872,3172.562
3.522755312,-2.007930354,30.4650366,1.9988,2.618,1473.312,1.612157741,1699.25,0.939405363,3.540388147,3172.562
3.520880095,-2.006449971,30.49896603,1.9986,2.617,1484.578,1.612157741,1687.984,0.937704464,3.538554899,3172.562
3.518807053,-2.006653352,30.52238972,1.9988,2.615,1495.797,1.612157741,1676.765,0.935933004,3.536675149,3172.562
3.517211229,-2.008918723,30.56918643,1.9988,2.614,1507.031,1.612157741,1665.531,0.934073031,3.534679165,3172.562
3.515366417,-2.007294979,30.6051139,1.9988,2.612,1518.297,1.612157741,1654.265,0.932173469,3.532920273,3172.562
3.51376041,-2.007414299,30.64357726,1.9986,2.61,1529.562,1.612157741,1643,0.930195535,3.531087834,3172.562
3.511939274,-2.006956146,30.68054328,1.9988,2.608,1540.812,1.612157741,1631.75,0.928166498,3.52937631,3172.562
3.51006504,-2.008240761,30.71305411,1.9986,2.606,1552.031,1.612157741,1620.531,0.926056022,3.527571096,3172.562
3.508345777,-2.003836814,30.74377046,1.9988,2.604,1563.234,1.612157741,1609.328,0.923864394,3.525732078,3172.562
3.50652297,-2.007502254,30.78318482,1.9988,2.603,1574.437,1.612157741,1598.125,0.921613565,3.523911009,3172.562
3.50482847,-2.008377168,30.81552107,1.9986,2.601,1585.656,1.612157741,1586.906,0.919295354,3.522072576,3172.562
3.503003064,-2.008401268,30.87550127,1.9986,2.599,1596.875,1.612157741,1575.687,0.916931516,3.52031394,3172.562
3.501355272,-2.008106674,30.88214665,1.9988,2.598,1608.094,1.612157741,1564.468,0.91450536,3.518452775,3172.562
3.499777712,-2.0056349,30.91135707,1.9986,2.596,1619.359,1.612157741,1553.203,0.912056245,3.516711408,3172.562
3.498543831,-2.011351881,30.97884103,1.9988,2.595,1630.64,1.612157741,1541.922,0.909591897,3.515018523,3172.562
3.496645387,-2.00823016,30.9952102,1.9986,2.593,1641.906,1.612157741,1530.656,0.907161398,3.513565785,3172.562
3.495117056,-2.010607925,31.0537353,1.9988,2.592,1653.172,1.612157741,1519.39,0.904662644,3.511808633,3172.562
3.493624917,-2.006296915,31.09252281,1.9988,2.59,1664.422,1.612157741,1508.14,0.902175748,3.510168614,3172.562
3.492336856,-2.005764341,31.12292609,1.9988,2.588,1675.687,1.612157741,1496.875,0.899705163,3.508555743,3172.562
3.490530987,-2.008315266,31.18376714,1.9986,2.587,1686.984,1.612157741,1485.578,0.897283215,3.507101964,3172.562
3.489121653,-2.00772995,31.21062613,1.9986,2.585,1698.25,1.612157741,1474.312,0.894829628,3.505390668,3172.562
3.48744056,-2.004156351,31.2448205,1.9988,2.584,1709.515,1.612157741,1463.047,0.892425811,3.503843625,3172.562
3.485751558,-2.008043616,31.28396399,1.9986,2.582,1720.828,1.612157741,1451.734,0.890025838,3.502151528,3172.562
3.484363685,-2.008266195,31.33923018,1.9986,2.581,1732.062,1.612157741,1440.5,0.887646366,3.500465572,3172.562
3.482842048,-2.007129858,31.36922287,1.9988,2.58,1743.484,1.612157741,1429.078,0.885329268,3.498921761,3172.562
3.481389262,-2.00807638,31.38881445,1.9988,2.578,1754.906,1.612157741,1417.656,0.883045848,3.497343525,3172.562
3.480057104,-2.007202319,31.43177787,1.9986,2.576,1766.234,1.612157741,1406.328,0.880808383,3.495833696,3172.562
3.478352324,-2.00821632,31.46353689,1.9988,2.575,1777.609,1.612157741,1394.953,0.87862444,3.49438519,3172.562
3.476748758,-2.009667228,31.49418554,1.9986,2.574,1788.969,1.612157741,1383.593,0.876441687,3.492753743,3172.562
3.475425374,-2.009738868,31.54124452,1.9988,2.572,1800.375,1.612157741,1372.187,0.874290816,3.491134343,3172.562
3.473970946,-2.009781563,31.58292584,1.9986,2.57,1811.765,1.612157741,1360.797,0.872204604,3.489667844,3172.562
3.47242473,-2.009548329,31.59835839,1.9988,2.569,1823.125,1.612157741,1349.437,0.870151562,3.488171038,3172.562
3.471167303,-2.010890112,31.64336378,1.9986,2.568,1834.515,1.612157741,1338.047,0.868123065,3.48663792,3172.562
3.469740824,-2.007391794,31.69649679,1.9988,2.566,1845.937,1.612157741,1326.625,0.86615405,3.485278132,3172.562
3.468201231,-2.00887884,31.73813849,1.9986,2.565,1857.312,1.612157741,1315.25,0.864207155,3.483831477,3172.562
3.466909301,-2.011074029,31.7749521,1.9986,2.564,1868.734,1.612157741,1303.828,0.862277371,3.482308362,3172.562
3.465319397,-2.010939672,31.80626579,1.9988,2.562,1880.109,1.612157741,1292.453,0.860398337,3.480916708,3172.562
3.463736886,-2.005458581,31.85092388,1.9988,2.561,1891.484,1.612157741,1281.078,0.85852463,3.47942625,3172.562
